,values
COL28A1_exp,-2.4756627e-10
IVL_exp,7.2665003e-09
SLC26A11_exp,-0.00044563718
NKX2-8_exp,-4.8716982e-05
CDK1_exp,-0.3541865
SLAMF9_exp,-2.079533e-09
FHIT_exp,-0.032327503
QPCT_exp,-0.045563873
TSPYL2_exp,-0.81856066
GPIHBP1_exp,-9.283573e-08
PRRT2_exp,-0.052675836
GSTM2_exp,4.204262e-09
CDH3_exp,0.033693995
FGF9_exp,-0.48086607
VIL1_exp,0.05950029
AHI1_exp,-0.0004201168
LGI3_exp,0.034393832
CASR_exp,0.04815256
AFM_exp,-2.3400324e-09
SRCIN1_exp,-0.078362785
ZBED2_exp,0.08242845
LOX_exp,0.2250504
MACC1_exp,-0.15762
AGER_exp,-0.67085415
GNG2_exp,-0.034146484
KIF2C_exp,-6.694009e-09
DPP6_exp,-1.3078771e-09
NOVA1_exp,0.0013908115
RPRM_exp,-0.015568595
TENM1_exp,-8.956853e-09
PITX1_exp,-0.034619126
SEZ6_exp,0.0005559664
NR0B1_exp,6.514363e-09
PEMT_exp,-0.03835259
ABCC8_exp,0.046614677
SERPINF2_exp,-0.2235021
DLG4_exp,-0.13356759
AANAT_exp,0.4688378
GRAMD1B_exp,8.974468e-06
PMEPA1_exp,-3.303162e-11
KNDC1_exp,0.02346878
EVPL_exp,-3.8305384e-08
USP9Y_exp,-0.049184248
WNT7A_exp,0.4075773
GPR158_exp,5.7284472e-11
RPH3AL_exp,0.00059691427
S100P_exp,0.001110006
FOSL1_exp,0.9948874
NOG_exp,0.11906666
TRPM5_exp,-0.009549472
RBP2_exp,1.5697811e-08
EPHB2_exp,0.40184972
ISYNA1_exp,-0.00013226377
SPAG8_exp,-0.047682248
WFDC1_exp,-0.3394877
NEUROD1_exp,0.23834203
TEKT4_exp,-2.178264e-11
ISL1_exp,0.15748909
PDCD1_exp,-0.0122564845
HCN1_exp,-0.028367156
TFAP2A_exp,3.8253006e-08
DNASE1L3_exp,-0.00068452535
ZDHHC11B_exp,3.493292e-08
KCNMA1_exp,-0.005856057
F3_exp,-0.035738304
CFAP61_exp,-7.651975e-12
MICU3_exp,-7.867081e-08
SNPH_exp,-0.014712328
KRT6A_exp,-1.8375247e-05
CEACAM6_exp,1.6824825e-06
CXCL8_exp,0.2989483
GCK_exp,0.0010482228
DRD2_exp,-0.10063915
GFRA3_exp,0.0038269302
COL11A2_exp,1.8944638e-10
ABAT_exp,0.039764214
CLDN5_exp,-0.16672117
ADARB2_exp,-0.002194519
SNAI2_exp,0.17554355
EGFR_exp,0.22123457
FAM107A_exp,-0.020379586
PSAPL1_exp,8.7187866e-05
KCNB1_exp,-0.0008776178
P2RY2_exp,0.09293031
UNC13A_exp,0.011078339
SSTR1_exp,0.027908487
RDH12_exp,0.0075404807
COL8A1_exp,-1.17710774e-08
PLA2G3_exp,0.07364536
FGF17_exp,-0.099266514
CALCA_exp,-0.028959997
INSM1_exp,0.0044305557
TPPP_exp,-0.10822557
CELF5_exp,-1.858228e-05
KL_exp,-0.018139396
EPHA2_exp,-0.056302924
RAB9B_exp,9.629821e-07
BRSK1_exp,-0.045478933
CTSE_exp,0.094265446
ALK_exp,-0.022446997
PTGES_exp,0.048361223
CERS1_exp,-0.0067925416
ZAP70_exp,-0.067373164
SHC2_exp,-2.6405461e-08
PNMT_exp,-0.0002221064
CAMK2B_exp,0.0017999061
NRCAM_exp,0.061253753
CDHR3_exp,-3.6320628e-07
NRGN_exp,-0.0038395287
TSPAN33_exp,-6.2145036e-09
CLEC4G_exp,-0.0045343186
NOVA2_exp,0.0006312501
GATA4_exp,0.98270667
CACNB2_exp,-8.623551e-05
TNNT3_exp,5.1633506e-05
KCNA7_exp,-0.008450834
PLD6_exp,-0.0001876585
NMU_exp,0.05378677
PTGS2_exp,0.48656338
IRX1_exp,-1.1530134e-09
KCNJ3_exp,0.012610353
ATP1B2_exp,1.6141966e-10
CALY_exp,0.007845477
TMPRSS6_exp,-0.014788708
CLGN_exp,-4.316005e-11
SLC7A5_exp,0.0005335483
EPHX2_exp,0.0032845496
GJB6_exp,-0.076836586
INHBA_exp,1.8897989
MAPK10_exp,-0.010308199
MLN_exp,0.12645535
CATSPER1_exp,-0.021510828
ATP2B2_exp,1.2406477e-08
ITGA2_exp,0.3138633
ARL4C_exp,0.21424164
KCNH3_exp,0.00012885235
CCKAR_exp,6.5718323e-06
KLF5_exp,0.089966536
ECHDC3_exp,0.16042933
CMA1_exp,0.010312515
SNAP91_exp,0.0006804918
ZDHHC22_exp,7.6410406e-10
CYP2S1_exp,0.1026743
NOX1_exp,-0.17558464
CCNB1_exp,-0.09324886
RBM24_exp,-0.00022647702
EMX1_exp,-5.4409234e-11
ADCY1_exp,0.022635221
WFIKKN1_exp,-0.01883365
SH3GL2_exp,0.0018999202
MAP6_exp,0.011150478
IL18_exp,-0.24963017
KLK12_exp,0.0022839685
ALDH1A3_exp,0.0065613445
SFN_exp,0.10807142
IPCEF1_exp,-1.9210996e-12
CELF3_exp,9.1185764e-05
FAP_exp,0.079160534
MDH1B_exp,-0.03143401
CCKBR_exp,-2.3395642e-05
SLC8A3_exp,-0.01678471
AGMO_exp,0.0050526746
SLC16A11_exp,-2.589587e-05
TGFA_exp,0.39230734
IBSP_exp,-0.2504161
SSTR3_exp,0.010455845
KCND3_exp,0.00045165542
PBK_exp,-0.017175248
CGB7_exp,0.038855784
MYL2_exp,0.03951727
CCL25_exp,0.0228986
SULF1_exp,-0.0018252436
CNTN5_exp,-4.6385864e-11
KIF1A_exp,0.011618729
ATP1A2_exp,0.00088215136
GAS2_exp,0.00029411181
DSCAML1_exp,0.00013567052
FOXM1_exp,-0.010339292
KCNAB3_exp,-0.024185598
SLC26A3_exp,0.09983934
HAP1_exp,-0.0020603102
KIF18A_exp,-0.047521718
SH2D3A_exp,0.025900573
XKR4_exp,-1.5851106e-15
PNCK_exp,-0.009153059
SLC25A29_exp,-2.3530815e-07
CDC6_exp,-0.019936142
SNCB_exp,0.033337023
SERPIND1_exp,0.0067036
PILRB_exp,-0.18255347
GRIA1_exp,7.469943e-05
GPLD1_exp,-0.013287565
RTBDN_exp,-1.2965786e-09
F7_exp,-0.085214466
NAGS_exp,-0.00014382697
HTR1D_exp,0.0009395119
CENPF_exp,-0.06369983
CD200_exp,-0.049209617
CA4_exp,-0.057334095
CCND1_exp,1.3834482
RGS7_exp,0.039133266
MST1R_exp,0.10256124
SYP_exp,0.0047967555
SRPK3_exp,-1.9683874e-11
MAST1_exp,-7.0402565e-13
APOF_exp,2.9218618e-06
VSTM2A_exp,0.0038290988
CRHBP_exp,-0.0069028535
DPT_exp,1.7637095e-08
PIP5K1B_exp,-0.00037018536
SCX_exp,-0.64064014
TGFBI_exp,0.02943604
GRHL2_exp,-0.00143414
DIAPH3_exp,-1.1821573e-11
KISS1R_exp,-1.0272445e-05
PCDH10_exp,-3.1198073e-08
IGSF1_exp,0.0053755264
SYT7_exp,0.01123524
PADI1_exp,-0.003457392
KCNN4_exp,0.00836336
GREM1_exp,0.5488863
FRMD5_exp,-0.37118158
XKR7_exp,-9.209365e-15
NT5E_exp,0.00033351377
SULT2B1_exp,0.01153772
KRT17_exp,-0.0005988455
MYOC_exp,-0.1108031
LRRC4B_exp,3.4346053e-09
EFR3B_exp,-5.483169e-09
TEKT1_exp,-5.312955e-12
NTF4_exp,-0.043404628
CORT_exp,2.5283302e-09
CCL7_exp,3.8613118e-05
MPZL2_exp,-3.2220106e-07
NTSR1_exp,-0.0027798105
RAB3A_exp,-0.041282274
EVL_exp,-0.4122124
LRRC4_exp,0.0002595054
MPP2_exp,0.004734885
MMP12_exp,0.025918897
PAX6_exp,0.11155852
HPGD_exp,-0.9447461
NKX2-2_exp,0.13499895
IL31RA_exp,2.3092255e-09
NACAD_exp,3.7348805e-08
CHMP4C_exp,3.5921441e-09
ANK2_exp,0.064754136
SLC14A1_exp,-3.078252e-05
BUB1_exp,1.1666273e-07
ST6GALNAC5_exp,-0.03946293
PHACTR3_exp,-0.0008116159
TMEM88_exp,-1.2128424e-08
OSBPL3_exp,0.044646367
HSF4_exp,-0.7661994
TFF2_exp,-9.7688355e-09
CYP24A1_exp,-0.0005363185
CFAP46_exp,2.6452798e-09
NPC1L1_exp,-0.012866961
SOBP_exp,-0.00016595464
RGS9_exp,0.016462421
KLKB1_exp,0.00061267853
USH1C_exp,-2.1425226e-08
EPHX3_exp,-0.0020336001
ACTL6B_exp,1.4293851e-10
KCNJ8_exp,-0.08891612
PAX9_exp,-0.01429051
CHRDL1_exp,-1.0686265e-09
GRIK5_exp,-4.693515e-05
MAPK8IP2_exp,0.011952494
PRODH_exp,0.31117508
MUC1_exp,-0.0011971386
SCTR_exp,-0.0006595763
MLC1_exp,0.028313193
FABP4_exp,1.4939518e-08
DNAH11_exp,-4.132021e-12
PODXL_exp,0.13786079
FGB_exp,-0.028098077
CLIC3_exp,0.005377969
FOXL1_exp,-0.0005726603
IFNE_exp,0.016806403
PLEKHN1_exp,0.0021703988
SBK2_exp,-0.0007382621
WNK2_exp,-0.0063488972
REEP2_exp,-0.18770033
SERPINB5_exp,0.021758765
GIPR_exp,0.00010648851
PPARG_exp,0.046855
CLEC4F_exp,6.4494445e-09
ACACB_exp,-0.032467213
SEC31B_exp,-6.5315775e-10
HCAR2_exp,-0.041469797
ASCL1_exp,0.039712843
ELMO1_exp,-1.9638315e-10
UCN3_exp,0.37693217
BEX4_exp,-0.051969495
AFF3_exp,0.00075403374
LGALS7B_exp,-1.889696e-08
CDHR4_exp,9.078016e-09
IL1R2_exp,0.00037559046
WNT4_exp,-0.18210173
NEK2_exp,-0.029515076
PCSK2_exp,0.049639
TMEM86B_exp,-0.001053096
MTRNR2L1_exp,-0.009613485
PACRG_exp,0.042762496
MRAP2_exp,0.0022213922
PNPLA7_exp,0.0003456046
PDZD3_exp,-0.0027136705
SLC4A8_exp,0.012091798
AZU1_exp,-0.1625071
LILRB5_exp,-0.0015797875
CH25H_exp,-0.0114844395
TUB_exp,0.046187747
CACNA2D3_exp,-0.0051252106
PIP_exp,-0.0061052595
LBP_exp,-0.20833002
DUOXA2_exp,-0.052517314
SOX8_exp,-0.23005125
ENTHD1_exp,-1.8149064e-08
PPP1R3E_exp,-1.2630991e-11
C1QL1_exp,-3.3744796e-09
AQP4_exp,-0.00495005
CYP1A1_exp,-0.15676315
BSN_exp,0.0033213606
TACSTD2_exp,0.23527226
SLC25A27_exp,-0.001239812
DPY19L2_exp,-0.026414115
S100A7_exp,-3.5837618e-07
SCN1B_exp,-0.150331
TFCP2L1_exp,-1.5501675e-09
PCK1_exp,-0.011410038
KIF20A_exp,-0.052874036
CACNA1A_exp,0.017621022
ITGA3_exp,0.03242202
AXL_exp,0.33718362
ARVCF_exp,-9.0238484e-07
TNNT1_exp,0.15974168
FN1_exp,2.6143718e-08
IL1RAP_exp,0.58711684
SLC38A5_exp,0.00034101476
KRT14_exp,0.003772498
BRINP1_exp,-0.29778895
HLF_exp,0.0006748358
LGI1_exp,-0.061599642
ACSL6_exp,7.69597e-09
MAPT_exp,0.0047281557
S100A10_exp,-1.19710695e-08
DSG3_exp,-4.642316e-07
CYP46A1_exp,-0.01002387
PROK1_exp,-0.14850305
SEMA3A_exp,-0.041372307
MFNG_exp,-0.14761978
UGT2B11_exp,-0.003429102
MRAP_exp,-1.2910792e-10
APBB1_exp,-0.01951298
MBOAT2_exp,0.009512094
CHST8_exp,0.00013360051
S100A2_exp,0.00020662333
CXXC4_exp,-1.3476883e-08
PIPOX_exp,-0.0014532846
CLIP3_exp,-0.019285036
MAPK11_exp,0.012182275
CKS2_exp,0.0682503
IGSF3_exp,1.2543253e-11
SDC4_exp,0.00017769918
CHD5_exp,-8.066184e-05
STEAP3_exp,0.001273589
NRG1_exp,-0.17765535
S100A11_exp,-2.7665661e-05
RGS5_exp,-0.03141966
GFRA2_exp,0.0018071646
CA9_exp,0.032254968
OCA2_exp,-1.6543498e-05
FBLL1_exp,-0.0004879466
ITGB4_exp,-9.662329e-05
TPSG1_exp,0.005902383
PROC_exp,-0.06972945
RSPO4_exp,-1.7113708e-10
CACNA2D2_exp,0.02293806
DYNC1I1_exp,1.03552814e-07
HRH1_exp,-0.018026344
SPOCK1_exp,2.405147e-10
CEP55_exp,-7.222656e-09
CAND2_exp,-0.0030972385
GJB2_exp,0.489557
CCNA1_exp,4.435849e-06
SLC6A4_exp,0.1542168
GPX3_exp,-0.1242109
SLC16A9_exp,1.6358923e-05
GNAZ_exp,0.024975581
VSTM2L_exp,0.00022911778
HSD17B3_exp,8.560798e-05
CACNA1B_exp,0.00565152
SYT5_exp,7.229475e-12
KCNIP2_exp,-0.00020748116
KCNA1_exp,-0.00082018785
IL17REL_exp,-0.0072969855
FTCD_exp,4.2077387e-05
RET_exp,0.05476409
TAT_exp,-0.011955418
MAPK12_exp,-0.27005833
CLDN1_exp,0.07434373
GRIA3_exp,2.2020942e-07
DLGAP5_exp,-0.033035867
ACTC1_exp,-0.1584328
ADAMTS12_exp,0.039268337
MDP1_exp,-3.9412134e-07
TMOD1_exp,1.6174706e-06
PRRT1_exp,0.0012601559
GOLGA8A_exp,-7.043918e-10
GAD2_exp,9.332285e-05
ENPP2_exp,-0.11337417
ECT2_exp,-0.06973092
COL11A1_exp,8.132311e-05
MAPK4_exp,-0.0017555302
SYN1_exp,0.0027640767
SLC27A3_exp,-2.86168e-06
AKAP6_exp,-0.1674155
KIF26A_exp,-0.00049017154
FXYD2_exp,0.0023123163
GJB3_exp,0.11509208
TDRD9_exp,0.0035619512
BAIAP3_exp,-2.263696e-05
PPP1R42_exp,1.06651086e-07
MAPK8IP3_exp,-0.06434812
CNIH2_exp,0.011755877
SLCO1B3_exp,3.2178784e-06
FABP2_exp,9.120135e-09
GPAT2_exp,-0.003268668
LPCAT2_exp,-0.0010005248
SPTBN4_exp,0.01612385
BCL11A_exp,-0.21839532
SLCO1B1_exp,1.8814919e-05
SDR16C5_exp,0.096397184
HOXB9_exp,-0.00018648354
COL27A1_exp,-2.7577411e-09
SH2D6_exp,-2.0040087e-08
KLK6_exp,0.034489576
CDKN2B_exp,-3.1713373e-08
FUT3_exp,0.04698416
C6orf15_exp,-2.6477337e-10
TMEM198_exp,-7.2748487e-09
LHX2_exp,-1.0250081e-07
MMP11_exp,0.0905414
C1QTNF4_exp,-0.049199585
NKX3-1_exp,2.981157
ADH6_exp,-0.06512057
PTK6_exp,-0.07853256
HMGCS2_exp,-9.211137e-05
SHISA8_exp,-0.0032630789
NAT8L_exp,2.5472386e-09
ADAMTS13_exp,-0.35395628
KLK10_exp,-0.021295328
YJEFN3_exp,-0.00040311602
CRTC1_exp,-0.28065887
CDH4_exp,-5.031885e-09
LHX5_exp,-1.1953754e-11
TSPEAR_exp,2.7607603e-05
GRM4_exp,-3.782705e-10
COL17A1_exp,1.5470262e-08
MELK_exp,-0.07654635
TMPRSS15_exp,0.006975403
VIPR1_exp,-0.00045266497
RIMS2_exp,0.013560837
MMP7_exp,-0.0054654647
ARG1_exp,-0.023104653
BCAT1_exp,0.0077302773
SGMS2_exp,-0.0054963273
GLYCTK_exp,-0.00017267719
GRIN2C_exp,-0.00013480293
PPP1R1C_exp,0.0016699468
SLC12A5_exp,-4.9632315e-05
IL11RA_exp,0.004020134
CYP2B6_exp,-5.504013e-05
DCBLD2_exp,0.2602159
GABRP_exp,-0.003828675
CFD_exp,-0.01872614
CACNG4_exp,0.060396485
ANGPTL3_exp,-0.018675547
SEMA3C_exp,0.4209585
ZDHHC14_exp,-0.00011039391
NRL_exp,-0.0001750558
PROX1_exp,-0.11842152
SLC28A2_exp,0.0005412008
PIWIL4_exp,-0.32561892
HAO1_exp,1.0539259e-07
CFAP53_exp,-1.7991979e-10
RGS20_exp,0.0070804846
BAMBI_exp,-0.7060149
CASQ1_exp,-0.06120804
DCX_exp,3.4008401e-06
NEURL1_exp,-0.033692718
SMPDL3A_exp,-0.00018004213
PDGFC_exp,0.3900007
CRYGD_exp,-0.0010289561
COMP_exp,0.033570204
CD36_exp,-0.6490701
SH3GL3_exp,2.4490245e-09
PPP1R3F_exp,-0.003791806
CCL17_exp,-1.2275422e-07
PTPRN2_exp,-0.011742365
MAL_exp,2.2100934e-05
KRT20_exp,-0.05302619
GPER1_exp,-0.067819126
KRT19_exp,6.861064e-08
LDOC1_exp,-0.28186998
AREG_exp,0.06705575
P2RX5_exp,-0.0015871605
SLC6A14_exp,0.0001257768
PAK3_exp,0.010521684
CDC20_exp,0.04726972
SLC1A7_exp,-7.369424e-11
CD40LG_exp,-0.007928258
CLEC10A_exp,-8.0935976e-08
UHRF1_exp,-0.009665243
PRSS8_exp,0.033262294
CELF4_exp,-1.6023962e-05
SPPL2B_exp,-6.918553e-07
TPX2_exp,-0.04386478
SPRR1B_exp,-4.9797594e-10
CYP27C1_exp,-4.1727034e-08
CMTM7_exp,0.0070786737
E2F1_exp,0.04407222
FNDC5_exp,-0.04688495
COQ10A_exp,-0.00037183537
ADAMTS18_exp,-0.001975173
UNC80_exp,-4.932396e-06
DAW1_exp,1.1091275e-12
KCNJ6_exp,0.012465893
RGS11_exp,0.04158332
ARSI_exp,0.00047307505
ZFYVE28_exp,-0.022131255
GABRB3_exp,-7.707878e-05
ZNF750_exp,0.01989501
KIF5C_exp,-6.382658e-08
MTMR7_exp,6.123707e-06
PLAUR_exp,0.011755529
ARHGAP33_exp,-0.017122677
MAN1C1_exp,-0.0006004377
HCN2_exp,-0.09302318
KCNH2_exp,-0.0019261381
ELANE_exp,-0.015522096
TGM3_exp,8.453391e-10
ALDH3B1_exp,0.001845123
HPCA_exp,0.009251857
LIN7B_exp,1.7480781e-09
AKR1C4_exp,-0.029948978
GAL_exp,0.07959861
EFNB3_exp,-5.2426117e-09
GPRC5A_exp,0.08132747
MYO7B_exp,9.497897e-10
BTBD17_exp,0.00081988354
PPY_exp,0.08286672
B3GNT7_exp,-0.00059289736
ENHO_exp,0.107535176
CFC1_exp,-4.9191077e-12
FABP6_exp,2.6971906e-08
USP27X_exp,-0.010273467
NGEF_exp,1.4669796e-05
GP1BA_exp,-2.496342e-08
LAMB3_exp,-6.2814e-08
CEACAM8_exp,-4.718576e-09
FSTL4_exp,-0.18311524
RIMS4_exp,1.417939e-06
A2ML1_exp,0.025286052
DEFA5_exp,0.06994552
RASGRP2_exp,9.876646e-13
NCCRP1_exp,7.266536e-05
SMARCD3_exp,2.7057763e-07
CACNA1I_exp,-0.0026423114
HBE1_exp,-1.842641e-14
TRIM29_exp,-2.133568e-05
TACR1_exp,0.004379931
TGM2_exp,0.51383185
EPGN_exp,0.026593646
PLA2G6_exp,-0.01460393
SLC38A4_exp,2.3982362e-05
GIP_exp,0.122533664
SYT8_exp,-1.4965301e-10
CCL24_exp,-1.2180224e-06
PTGDR2_exp,-6.174956e-10
OLFM1_exp,0.01822072
SYNGR1_exp,-0.018994765
UNC13D_exp,-8.5568765e-08
SYT1_exp,0.32267648
TBX1_exp,-0.41959307
SLC30A2_exp,0.36223662
KCNC3_exp,-0.015109149
CELSR1_exp,0.010208731
SPRN_exp,1.2835107e-10
MLF1_exp,3.4571916e-09
CDH22_exp,-6.694657e-07
MAST3_exp,2.0880603e-11
CLDN4_exp,-0.31432685
AURKA_exp,-0.09804706
IGF2BP3_exp,-0.0027112102
DEFB1_exp,1.5364076e-05
TMEM37_exp,-0.04020835
CDH10_exp,-1.06530344e-07
VGF_exp,0.4369662
MPPED2_exp,-0.00020895302
CDK6_exp,2.712471
SEMG1_exp,-0.026243929
FGF19_exp,0.62456006
DTL_exp,-0.0003275699
EFNB2_exp,-1.9190074e-09
NPPC_exp,-0.013152336
SDK1_exp,1.2098427e-07
COL10A1_exp,-7.7856466e-10
KCNJ11_exp,-0.023585746
COL5A1_exp,0.0012838104
MAMLD1_exp,7.58098e-09
SORCS1_exp,6.085773e-05
TNFRSF10A_exp,1.1842757e-09
HCN4_exp,-0.020817205
KRT16_exp,-5.984028e-11
SLC6A17_exp,7.475239e-08
B3GNT3_exp,0.0033321062
A1CF_exp,-0.0010592467
SNCA_exp,-0.4931069
SPTB_exp,4.0314313e-14
GPR87_exp,-6.3394895e-05
KCNF1_exp,-0.0016051445
HMGCLL1_exp,0.00012116364
AGT_exp,-0.41970506
F2_exp,-0.12596676
KLF15_exp,-0.0062607513
GOLGA8B_exp,1.2109403e-09
INSC_exp,-0.05631033
SCARA5_exp,-1.2231462e-08
SLITRK1_exp,8.0338164e-10
ZFR2_exp,-5.8414054e-05
SUSD2_exp,0.18536669
LRRC8A_exp,0.0030103014
KLHL41_exp,0.001495894
ELOVL4_exp,-0.00028158395
CHIT1_exp,-0.0017245583
RIPPLY2_exp,-4.7444737e-10
CHRNB2_exp,-0.028583877
RAPGEF4_exp,0.049376242
ADH1B_exp,0.01721948
HMGA2_exp,-0.40983173
CAPN3_exp,-0.28265956
LGR5_exp,-1.2987017e-09
SLC52A3_exp,0.00048652617
NRP2_exp,0.0002064375
FLNB_exp,-9.417899e-06
GPD1_exp,-0.0047183717
DNAI1_exp,1.0739429e-09
VTN_exp,-0.030642392
CPLX2_exp,0.15507351
SLC16A3_exp,0.00011723152
BAIAP2L1_exp,-4.2045303e-05
CYP2C8_exp,-0.010643423
STAB2_exp,-2.1809702e-08
SSTR2_exp,-0.029395128
KIFC1_exp,-7.782005e-08
ST18_exp,-1.3369901e-09
SLC6A16_exp,2.5361969e-08
GPS2_exp,-0.18475768
RAB3C_exp,0.07251317
MAP3K15_exp,0.0056457184
GNAO1_exp,0.0108800195
RAB26_exp,0.06880929
NME5_exp,6.091707e-06
OVGP1_exp,-0.24547307
RND2_exp,-0.022936368
ST8SIA3_exp,0.006698454
DPP4_exp,-0.34734994
GCG_exp,1.3668883
LDB3_exp,-1.6247058e-09
CLCNKA_exp,-0.0064461925
PACSIN1_exp,0.006215981
SCNN1B_exp,-0.044387337
MC1R_exp,-0.0009035123
MYBL2_exp,1.5781119e-08
TMPRSS4_exp,-0.034031462
SOCS1_exp,-0.10363931
NSUN6_exp,-0.005247047
EPHA5_exp,-0.007632349
PPBP_exp,-0.16988842
NRROS_exp,-6.170635e-05
PRLR_exp,5.4273005e-05
TREM1_exp,-2.4430725e-05
MTTP_exp,0.013161104
RSPH9_exp,-1.0920179e-08
DDO_exp,-0.0065482175
PRODH2_exp,-3.2571177e-05
BEX1_exp,0.008924993
ZDHHC11_exp,-3.796267e-09
ITGA6_exp,0.068094574
SLC2A1_exp,-0.092381634
HMX3_exp,-9.5007596e-12
PLA2G12B_exp,0.0014873306
GRIA2_exp,5.44846e-05
ACKR1_exp,0.10402741
MKI67_exp,-0.00011934507
SHISA7_exp,-0.002941489
POMC_exp,-0.21389581
PYGL_exp,0.0010708554
NLRP1_exp,-0.05895806
PCSK1_exp,0.033649955
BRINP2_exp,-0.009047912
LIPE_exp,-0.010186806
ATP8A2_exp,-0.030440504
CPLX1_exp,-0.0325084
LEAP2_exp,-1.3157179e-05
CASP14_exp,-0.000608159
SPINK2_exp,-0.012598211
MMP28_exp,-0.0080791805
STXBP5L_exp,0.04510341
MTG1_exp,-0.15939586
UPK3A_exp,-1.6750379e-09
RIC3_exp,8.6438074e-09
CTSV_exp,0.01137878
DDC_exp,0.033845343
RAD51_exp,-0.013813918
SYT4_exp,0.15913148
B4GALNT4_exp,0.0045779864
DLGAP3_exp,0.0026539306
ALPI_exp,0.00016971398
ATP1A3_exp,0.00013564984
PCSK1N_exp,-0.009494429
ADCY2_exp,1.2044828e-09
ANXA3_exp,-1.0857951e-07
FLRT3_exp,0.61055636
RAB42_exp,-1.87226e-11
PLEC_exp,0.0023227844
MME_exp,0.10056455
DUSP26_exp,-0.3285505
JPH3_exp,-7.763162e-11
CCNB2_exp,-3.9866914e-05
GABBR1_exp,-0.0025503433
SLC16A1_exp,0.05727937
NRXN1_exp,0.02695325
SESN1_exp,-0.6405844
AVPR1B_exp,0.016911205
SLURP1_exp,0.0640412
APBB3_exp,-0.23719487
LHB_exp,0.12884851
SHCBP1_exp,0.0039815963
CPE_exp,-0.0034601905
CSAD_exp,-0.066298135
ASGR2_exp,-0.0026374892
MTERF2_exp,-0.00033135325
CACNA1D_exp,0.0026603434
ST6GALNAC2_exp,-0.015680948
LRRTM1_exp,-5.8191136e-11
MEP1A_exp,0.002610823
AQP7_exp,0.0014521722
AP1S3_exp,8.4652657e-10
MET_exp,-0.028578263
SLC37A2_exp,-1.9170057e-09
SCGB3A1_exp,0.21728002
F10_exp,0.016858807
APLP1_exp,0.000106651525
FHL1_exp,-0.26192668
CACNG8_exp,-0.0015267351
GPRASP1_exp,0.0011550108
WNK3_exp,-0.008160772
TRO_exp,-8.476367e-07
SNX22_exp,-0.00048050014
COL9A2_exp,-1.1330726e-09
SLC4A11_exp,0.1069788
ITGB6_exp,-3.4264805e-05
SLC29A4_exp,0.0002374464
CHGB_exp,0.5338834
SYNE4_exp,-4.3276618e-08
CA10_exp,0.0020534408
IGF2BP2_exp,-0.0014250496
